App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Sentiment,Device,Language,OS Version,Reply URL,Topics,Custom Topics,Tags
Reflectly - Journal & AI Diary,iOS,1241229134,6826003204,Sweden,3.19.0,5,2021-01-03,shewaz meulud,Really good,Really good sad that it has premium and you have to buy but now it feels like someone actually wanna listen to me even if its a robot (: im happt that this helped me really good thanks!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2116673752/reply,"[""Audio"", ""Pricing"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6824031099,Sweden,3.19.0,5,2021-01-03,💗🍍Ananas🍍💗,Love it!,amazing app,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2116673798/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827818468,USA,3.19.0,5,2021-01-03,Why D.T is bad,Amazing,I gives me time to relax and express myself.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029321/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827781133,USA,3.19.0,5,2021-01-03,Isabelleeee_,Great way to share 😁,"Reflectly gets me away from my stress and struggles. Reflectly makes things easier in my life, it makes things easier to share and I love that!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029337/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827694284,USA,3.19.0,5,2021-01-03,jlh388154959)2(205,Good,Good,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029378/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827501797,USA,3.19.0,1,2021-01-03,Ok but…,used to be good :),"i’ve been using this app for over a year and couldn’t figure out why as of lately i couldn’t create more journal entries. then it kept telling me today that i need to upgrade my account to continue making entries. 
what’s up with that reflectly. catch me on DAYLIO instead-",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029400/reply,"[""Security & Accounts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827480250,USA,3.18.0,1,2021-01-03,hannahbird789,Money,"Reflectly really doesn’t care about helping you anymore, it’s just like any other app that just wants to make money. You have to pay for literally everything now. It’s asking me to pay just for a check in. There is nothing you can do except read quotes unless you pay for it. It used to be where everything was unlocked but now I’m definitely going to be using a new journal app. Thanks a lot, reflectly",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029411/reply,"[""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827382804,USA,3.19.0,5,2021-01-03,landonnhaynes,Amazing app!,This app is so helpful and gives great insights and small journaling ideas! Love it!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029426/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827325029,USA,3.19.0,4,2021-01-03,Cookie+700,reflectly helps you reflect,"this app really helps you reflect on how you are normally feeling and thinking, hence the name.  i love how it can help you become a more positive and all-around better person with it and the motivational quotes definitely help with that.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029467/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827324228,USA,3.19.0,2,2021-01-03,Mize;),Advertising Premium TOO MUCH,"I really loved the concept of this app. I did well with it overall. BUT every time I opened the app, I was asked to purchase premium. I don’t mind the occasional nudge or the ad on the screen. I really find it frustrating when you’re trying to have a moment of peace to check in with yourself and something is in your face saying BUY ME. 4 Stars if I didn’t have to constantly click out of an add. 2 Stars and a firm “delete.” Thanks but no thanks.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029499/reply,"[""Advertising"", ""Bugs"", ""Design & UX"", ""Frequency"", ""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827310052,USA,3.19.0,2,2021-01-03,Adnan_12,Scummy marketing,"It’s a great app but it did not clearly state anywhere that I would have to start paying a monthly fee. I was excited to be able to use this app to be able to write about my days so that I can look back on them in the future. However, I am in no way willing to pay for this service and months of my progress has been lost. I can no longer use this app without paying, and I would never have downloaded it if knew I was going to.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029563/reply,"[""Design & UX"", ""Payment"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827280512,USA,3.19.0,5,2021-01-03,JeffreeGuy6789,This is an aesthetically pleasing way to journal,I really enjoy his!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029583/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827124714,USA,3.19.0,2,2021-01-03,Lillalovergirl,You have to pay,Idk,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029600/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827107135,USA,3.18.0,3,2021-01-03,MJLOVELY22,Great app but..,It’s a great app but you have to pay after a while.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029668/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827041473,USA,3.19.0,4,2021-01-03,Laponarta,Good,It should add a neutral option for your moods checkout for whenever you don’t necessarily feel good or bad,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029709/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827008349,USA,3.19.0,5,2021-01-03,User 0675!,They told me to do this,App asked me to rate 5 stars.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029754/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826902930,USA,3.19.0,5,2021-01-03,fridui,Good,"Good 
Good 
Good 
Good 
Good 
Good 
Ok 
Good 
Good 
Good",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029790/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826893005,USA,3.19.0,3,2021-01-03,Why don't we have options.,Nice Little App,I expected more from this little app from such awesome reviews. It really is just a place to track your mood and answer little prompts. The interface is pretty and it does what it does well. It would be great if it offered more personalized insights or deeper reflection opportunities.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029818/reply,"[""Design & UX"", ""Feature Requests""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826861658,USA,3.18.0,5,2021-01-03,Jdgjkbcergjk,I love this app,I love this app it’s so helpful,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029937/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826822655,USA,3.19.0,5,2021-01-03,rock star🎬🎤🎧🎼🎹,Reflectly,I love this app it calms me down let’s me share the things I have never shared before and helps me get rid of my anger,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118029994/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826753851,USA,3.18.0,5,2021-01-03,hellenah._.msgirl,My opinion and it’s impact .,In my opinion it’s a great tool to be more productive in life.it has impacted me in doing more tasks each day ....soo THANK YOU REFLECTYY!!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030016/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827639146,Australia,3.19.0,5,2021-01-03,love it myself,It’s awesome,I’m a 13 yr old girl with a lot of stress and anxiety and this app helps a lot and I also have big insecurities and with the self love reminders it makes me feel better about myself on a whole nother level,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030374/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827576630,Australia,3.19.0,4,2021-01-03,kitty37477473838:9,Amazing,This app is peer good but it shouldn’t have a premium option because people like me that can’t do that it makes me feel worse but otherwise a great app also I understand that they have to make money somehow,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030425/reply,"[""Pricing"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827518654,Australia,3.19.0,5,2021-01-03,ChaCha Dudette,It’s great!!!,It’s a great app to get your feelings out and really makes you feel better,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030452/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827243023,Australia,3.19.0,1,2021-01-03,Stefandr86,Completely Changed,"This app used to be WAYYYYYY better. After you added your thoughts it would guide you through a few steps to reframe them in a much more positive/mindful way. This is gone. Now you’re just journaling and adding your mood. Might as well use notes. I don’t normally do these reviews but I just paid $100 for a year’s premium subscription thinking that would unlock these premium features but as far as I can tell nothing changed. 

I feel like I’ve just been conned.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030493/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827069204,Canada,3.19.0,5,2021-01-03,dxniellxxx,Calming,"I really like this app because it helps me de-stress when I’ve had a stressful day. It’s also nice when I’m in a good mood. I love journaling, so haveing an app on my phone where I can do that, is great :)",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030774/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826772469,Canada,3.19.0,2,2021-01-03,nsjd zbbzbsn,⭐️⭐️,With this app you have to pay $100 a year just to write journal entries I suggest just using a book or maybe a different app because there are some apps that are even better than us they can help you lose stress even more because how stressful is it to pay for journalling app $100 a year is way too unreasonable,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030797/reply,"[""Feature Requests"", ""Pricing"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826621057,Canada,3.19.0,5,2021-01-03,funky skunkerton,Giving me a place to organize my thoughts.,"I struggle with a lot of mental health issues and journaling has always been a good coping skill for me. Unfortunately, I have a hard time remembering to do so, but this app gives me adorable and gentle reminders during the day that motivate me into journaling. The app feels like a positive re-enforcement and I really enjoy it.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118030841/reply,"[""Bugs"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827763658,United Kingdom,3.19.0,3,2021-01-03,priya.x,Loved it but cant use unless upgrade,"I downloaded Reflectly after seeing an ad for it and thought journalling has been recommended to me by friends so I’ll download this app and give it a go. I used the app religiously every night before bed and then all of a sudden it says I’m off to a great start but in order to continue journalling, I need to upgrade to Premium. I think the basic journalling should be free and all the other additional features such as voice notes etc should be available on premium. Loved it until now",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118031456/reply,"[""Advertising"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827323415,United Kingdom,3.18.0,4,2021-01-03,phila-heart,!!,Annoying how u have to pay.but other than that great app!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118031509/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826685918,United Kingdom,3.19.0,2,2021-01-03,Destineygamereviews,Premium Is Too Much,"I got premium expecting much more, instead nothing has really changed.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118031523/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827810065,Denmark,3.19.0,5,2021-01-03,brkdb627,Great,Its help,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118033323/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827280297,Denmark,3.19.0,5,2021-01-03,Celina Keis,Virker lovende,Glæder mig til st bruge appen resten af året,,,positive,,Danish,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118033336/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827695060,Sweden,3.19.0,4,2021-01-03,felle0710,The app,Its good the free version is limited but otherwise 5/5.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118036371/reply,"[""Pricing"", ""Update""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6827565089,Sweden,3.18.0,5,2021-01-03,vrigsta,Actually an good app worth spending money on,Pancakes🦆,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118036405/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826711698,Sweden,3.19.0,5,2021-01-03,Krille-81,Bra,Har nyss börjat använda kan vara skönt att skriva av sig lite,,,positive,,Swedish,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118036432/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6826800399,Turkey,3.19.0,1,2021-01-03,arya\(//∇//)\,değişti,2019 dan beri kullanıyorum çok güzel bir uygulama ancak bir süre kullanamadım ve bir baktım günlük mood şeyini girmek için bile premium istiyo. eskiden de premium vardı ancak bir tek bazı şeyler için gerekiyodu... 270 lira vermek istemiyorum. ülke koşullarına bakılınca çok pahalı üyelik masrafının dengelenmesi ve ülkelerin para birimine göre ölçülenmesi lazım... yakın zamanda yazdıklarımı başka yere geçirip uygulamayı silmeyi düşünüyorum,,,negative,,Turkish,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2118036834/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6822608959,USA,3.19.0,5,2021-01-02,chickenwing615,It’s awesome,Except you have to pay a lot,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275540/reply,"[""Pricing"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6822607602,USA,3.19.0,1,2021-01-02,tiktok5stars,DO NOT get this app,"I was allowed to do about 2 things, but then when I tried to do a third it told me that I needed to upgrade and pay for the premium. This is by far the worst app I’ve ever had.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275568/reply,"[""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6822582172,USA,3.19.0,5,2021-01-02,vhs.girl,This is a good app!,I love this app soo much it helped me throughout the years,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275587/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6822392546,USA,3.19.0,1,2021-01-02,AthenianPanda,Scam,You literally cannot do anything in this app without paying. What’s the point of making it free to download if you can’t actually access any features at all without subscribing? Disgusting.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275609/reply,"[""Design & UX"", ""Gaming"", ""Payment"", ""Privacy"", ""Security & Accounts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6822342368,USA,3.18.0,5,2021-01-02,Kaeleb Snyder,Great Journal App,This app is sweet and simple. It helps you journal every day multiple times a day. You can reflect on yourself and set daily goals. All the right things to help get you on the right track in life.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275629/reply,"[""Complexity"", ""Design & UX"", ""Frequency"", ""Satisfied users"", ""Customer Support"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6821883622,USA,3.18.0,2,2021-01-02,😇📚,Annoying,"I have anxiety, so this app helps me go over everything I’ve done that day. The annoying thing is that I’m not looking to spend lots of money to subscribe to an app, and now Reflectly won’t even let me use it. In my opinion, they need to have an option for people like me, with no interest in subscribing, to be able to use their app without being pressured to subscribe by not letting us even use the app for its purpose.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275645/reply,"[""Design & UX"", ""Dissatisfied users"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6821491207,USA,3.19.0,5,2021-01-02,xjennyn,xjennyn,yup,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275661/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6821215194,USA,3.19.0,5,2021-01-02,kfkfmekdn tb,It told me to rate it 5 stars,Yolo,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275677/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6821124728,USA,3.19.0,1,2021-01-02,RocketRacer5,Cannot do anything in app unless I upgrade account,With the entry level account I am unable to write check ins any more. It never used to be like this. Is this a bug or what the app has turned into now.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275695/reply,"[""Bugs"", ""Security & Accounts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820896971,USA,3.19.0,1,2021-01-02,LewisAKA,What Happened,"I used to love this app because of the free features, journeling and insperartional quotes. Everything else costed money but I didn't need it anyway so I was doing fine. But NOW you have to pay a whole lot even to just write an entry. Stupid. Used to be a good app but they ruined it.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275709/reply,"[""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820881679,USA,3.19.0,5,2021-01-02,rea rea💕,Read must!!,This app is the best it helps me with my thoughts and get me though stuff it gives me nice quotes and gives me courage to do stuff it gives you messages on the app on what to do when you write down how your feeling it’s a 1000000000/10 For me !!!💕💕💕,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275721/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820864366,USA,3.19.0,1,2021-01-02,Kara Schroed,Horrible people,"I use this app when I need to let everything out. It was a great app until recently. I went to write out my feelings because I’ve been having a hard time, but it says I can’t because I need to pay for premium. You don’t give two craps about people’s mental health you just want money. It makes me so mad and sick to my stomach. I just wanted to let everything out because I can’t hold it in anymore, but noooo you want me to pay $60 a month. Absolutely disgusting.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275733/reply,"[""Design & UX"", ""Dissatisfied users"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820818524,USA,3.19.0,5,2021-01-02,Adeline314,helps me collect my thoughts!,it’s a good tool to reflect... at least for a teenager. also it’s a little easier to open up compared to people in person.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275749/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820785527,USA,3.19.0,1,2021-01-02,ItxFoxxy,premium???,I downloaded this app a year ago and it was really good. Now I have to pay for premium just to write an entry??? May as well make the app cost money..,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275756/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820768837,USA,3.19.0,1,2021-01-02,BlondeChick92,Very confused,I couldn’t make it past the paywall even just creating an account. Might as well make the app cost money if I can’t even get a free trial.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275774/reply,"[""Feature Requests"", ""Pricing"", ""Security & Accounts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820720806,USA,3.18.0,2,2021-01-02,nene vair,Eh,Not my favorite app. The only thing I really like about it is the journal prompts... kinda disappointed tbh,,,mixed,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275788/reply,"[""Dissatisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820664650,USA,3.18.0,1,2021-01-02,XxKittyLoafxX,No Longer A Free App To Journal,"Used to use and recommend this app to those struggling with exercise goals, depression, food journals and more. However now you can’t use it without paying. I understood how they would charge for counseling help but since they’ve gotten greedy, I’ll go find another app instead.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275801/reply,"[""Design & UX"", ""Payment"", ""Performance"", ""Pricing"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820595938,USA,3.19.0,2,2021-01-02,Vesper M.,Great App but Purchases,This app was free to be purchased the only this is that after a while of using it you have to purchase a subscription to continue using it. This app was really well designed. However I’m not gonna pay 14 dollars a year on an app!,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275823/reply,"[""Design & UX"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820570209,USA,3.19.0,5,2021-01-02,nontoxic b,Nontoxic b,Good,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275841/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820493789,USA,3.19.0,5,2021-01-02,sasahjulie,N,Dmm,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275857/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820482779,USA,3.19.0,2,2021-01-02,consystemcies,"""Free"" app is misleading","I have been using Reflecty for almost a year now. When I started, I had access to prompts and almost all of the now ""premium"" features. As the app updated over the year, I lost access to all of these features and Reflecty became a glorified notes app for me to journal without prompts. It did motivate me to write an entry every day.

However, the newest update forces me to pay for premium even to write another entry. I do not want to pay for something I have been doing for free for a year. I am very disappointed in Reflecty, and if you are expecting a free app this is not one.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275867/reply,"[""Frequency"", ""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820412106,USA,3.19.0,3,2021-01-02,Eli Smigel,Good app except for the in app purchases,"I love how it works, the interface and layout of things, but I hate how the app shoves the purchases and sales in your face and sometimes won’t even let you log anything when there’s a sale happening. This is bad for me because I forget things rather quickly hence why I have this app to log events when they happen. So either make the app work without paying for premium or not but don’t make it seem like your getting the full (free) functionality and then limit features and shove your own ads down my throat when there’s a sale. I don’t want an app that only works sometimes.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275883/reply,"[""Advertising"", ""Design & UX"", ""Feature Requests"", ""Payment"", ""Performance"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820330142,USA,3.19.0,1,2021-01-02,Mnwreck,Cant do anything without paying now,"You used to be able to write journal entries for free. The only thing you really had to pay for was the stats and extra daily questions. But now you have to pay to be able to do anything in the app. Journal entries are no longer free. Why? At this point, it just makes more sense to write your journals on paper or in your notes app.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275896/reply,"[""Frequency"", ""Gaming"", ""Payment"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820159407,USA,3.19.0,5,2021-01-02,vrjvhdjvbdvbdj,This app is really good for any   anxiety-related reasons,This app reallyyyyy helped me with my anxiety and helped me feel a lot better about myself,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275913/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820136081,USA,3.19.0,5,2021-01-02,Kade_23,Great app,Recommend to anyone starting the year out fresh and wanting to try journaling,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275929/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820098260,USA,3.19.0,1,2021-01-02,Great 😜 great game,Paid?,I’ve had this app since high school (I’m a sophomore in college) it was amazing to write stuff down! I remember when they had a streak to keep track and u would meet goals. They changed the app to have many of the resources be paid. I didn’t like it but I was still able to journal. And now everything is locked behind a pay wall. This is not what I imagined somewhere that I kept all my daily activities to end up like. If I have to pay just to write 2 sentences about my day I’m not doing it. I will now be downloading another app. I really wish this app could just go back to how it used to be. CHANGE IT BACK TO HOW IT WAS AT THE END OF 2019!!!,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115275976/reply,"[""Frequency"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6820034833,USA,3.18.0,1,2021-01-02,NoahForPresident,Used to be a helpful app...,"I’ll preface this by saying I’ve had Reflectly for a couple years now, and though I haven’t used it as much as I probably could have, I’ve enjoyed the times that I have. Every time I come back, I feel like there’s another amazing feature. However, it seems that each one also comes with a setback.

At first, it was simple: just journal as you please. Then, they introduced photos. (One suggestion: just as you can set a journal entry for any day in the past, this should be available for photos, too.)

Just recently, I checked onto the app again to make an entry only to realize that I can’t. That’s right. No more Reflectly Premium - just Reflectly or no Reflectly. That’s it. Reflectly has reserved almost every single feature of their app for Premium users only.

I rate this app 2 stars because although it has some awesome things about it, the fact that they’ve focused their intents so much on money leads me to the conclusion that they’re no longer concerned with the actual mental health of their users, exactly what they claim to care about most.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115276012/reply,"[""Camera & Photos"", ""Complexity"", ""Design & UX"", ""Feature Requests"", ""Frequency"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6819956946,USA,3.19.0,3,2021-01-02,mia1234566!!,It was great but I have one problem.,I LOVE this app. But I just tried to add a mood update and it won’t let me do so unless I upgrade to premium and I don’t think that should be the case as I have had it for so long and it has been very therapeutic to me,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115276036/reply,"[""Bugs"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6819899320,USA,3.18.0,1,2021-01-02,Lina 22055,Is this just about money?,"Hello. I used Reflectly in the beginning and middle of 2020, it really helped improve my mental health and I was recommending this app to friends. I experienced a loss and stopped using reflectly, but my New Years resolution included getting back to using Reflectly daily to try preventing another depressive episode. But no... it seems like I need a subscription now. Not everyone has the money to pay monthly, but everyone deserves the option to have an organized journal of thoughts and feelings. I noticed some other newer features, but the most basic of all should be accessible to all users. Until everyone can write out their feelings daily without worrying about a subscription, I have to rate this with one star.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2115276058/reply,"[""Design & UX"", ""Frequency"", ""Pricing""]",[],[]
